Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Processed_Text
373389,B001BM62T4,A3H7AOFQDPU0JV,"Timothy Capehart ""Review-a-holic""",3,4,2,1243900800,Tastes like Tea,"This is fine. It's just not all that.<br /><br />Perhaps if I had special equipment that would make it without getting little floaties in my cup, I would have given it more stars. (I used a fine mesh strainer and poured the boiling water through twice). And perhaps if I didn't get an unimaginable headache a half hour or so after drinking it...I might have gone for three stars. (Unsure whether this caused the headache--I have to try it one more time). But, the end result tasted like tea...nothing special and at 11.70 per bag--uh, I'd rather go for Celestial Seasonings if I want some caffeine-free tea-beverage-drink.<br /><br />SO if you have an espresso machine and want to branch out into tea, this might be for you--otherwise go for some loose-leaf and steep the hell out of it.",fine thatbr br perhaps special equipment would make without getting little floaties cup would given stars used fine mesh strainer poured boiling water twice perhaps didnt get unimaginable headache half hour drinking iti might gone three stars unsure whether caused headachei try one time end result tasted like teanothing special per baguh id rather go celestial seasonings want caffeinefree teabeveragedrinkbr br espresso machine want branch tea might youotherwise go looseleaf steep hell
79857,B001E5DRJ6,A3OGT9BK0H0NOC,Mr. Twister,0,0,5,1308268800,Very good tea,"The right combination of aroma, kick and taste. It is very rich, while not bitter at all. I've tried numerous loose leaf teas, this one is the best so far.",right combination aroma kick taste rich bitter ive tried numerous loose leaf teas one best far
524438,B000VK4K2S,AZ65W8C4CPKST,Sally,1,1,5,1240444800,"excellent, healthy dogfood",I was looking to change my dog's canned food as he is getting on in years and I wanted a more nurtitious healthy brand than what I was currently using. My dog loves this food and eats it heartily. I feel better knowing he is eating an organic food from a company I trust...I would recommend it highly. I also signed up to receive automatic delivery which saves money. With that discount this is the least expensive pricing I have been able to find.,looking change dogs canned food getting years wanted nurtitious healthy brand currently using dog loves food eats heartily feel better knowing eating organic food company trusti would recommend highly also signed receive automatic delivery saves money discount least expensive pricing able find
373907,B004WTHCO2,A2KNEVYNP5H34C,"vevos919 ""noelle""",1,1,5,1340064000,This thing is the greatest,"I made my 1st child's food using a pot of boiling water and steam basket, then transferring it to a bowl and using a kitchen aid hand blender. It was such a chore and so much clean up. I always felt I had to do 10 pounds of carrots to make it worth my time thus making it an even bigger chore and there'd be a few chunks I just couldn't get. Then of course freezing in ice cube trays and all that hassle. Plus when boiling water on the stove, I occasionally would forget about it and burn my pot. Now that I have a toddler and 6 month old and working full-time, I was tempted by the baby bullet commercials, did some research and decided to try the Beaba instead.<br /><br />I LOVE IT!!! It's no longer stressful and a huge chore. I can easily throw in a couple carrots while I'm cooking dinner for everyone else and now there's dinner for all. The food comes out so smooth. I don't have to pay attention to water boiling on the stove. I can just let it steam and it turns itself off when ready and then I can puree when I'm ready. Clean up is as easy as top rack dishwasher. I leave the lid off the water container when I'm done as I read the reviews on mold, so I've had no problems there. If you question whether to spend the money, I would say it is totally worth it. It pays for itself in a couple weeks/vs buying baby food especially if you have a big eater like I do. Highly recommend this thing.",made st childs food using pot boiling water steam basket transferring bowl using kitchen aid hand blender chore much clean always felt pounds carrots make worth time thus making even bigger chore thered chunks couldnt get course freezing ice cube trays hassle plus boiling water stove occasionally would forget burn pot toddler month old working fulltime tempted baby bullet commercials research decided try beaba insteadbr br love longer stressful huge chore easily throw couple carrots im cooking dinner everyone else theres dinner food comes smooth dont pay attention water boiling stove let steam turns ready puree im ready clean easy top rack dishwasher leave lid water container im done read reviews mold ive problems question whether spend money would say totally worth pays couple weeksvs buying baby food especially big eater like highly recommend thing
370505,B000GPTC8U,A36XIQSBZPPD3K,Woolfu,3,3,4,1252627200,fast and tasty!,"I ordered this after reading the reviews here. I had mixed feelings about ordering it, since some people complained about the smell. Decided to go ahead since I thought the other Annie Chun's products turned out pretty good. This one turned out pretty good too. It is quick, just pop it into the microwave and put it on high for 90 seconds and you are done. It is pretty tasty too, perfect consistency. I did notice the smell that others have mentioned, like heated plastic, probably from the plastic bowl it gets microwaved in. That's why this gets 4 stars instead of 5. A friend told me to remove the rice into a ceramic bowl and then microwave it. If it makes a difference, I will come back and update this. In the meantime, this is a great time saver for those quick meals and much, much better than fast food.<br /><br />Update: It does make a difference if I microwave it in a ceramic bowl, and tastes great! However, the 4 stars stands 'cos I have to take it out of it's plastic container and put it in a different bowl. You would think Annie Chun's would do something about this especially since their soup bowls are made of enviornmenatlly friendly and biodegradable materials.",ordered reading reviews mixed feelings ordering since people complained smell decided go ahead since thought annie chuns products turned pretty good one turned pretty good quick pop microwave put high seconds done pretty tasty perfect consistency notice smell others mentioned like heated plastic probably plastic bowl gets microwaved thats gets stars instead friend told remove rice ceramic bowl microwave makes difference come back update meantime great time saver quick meals much much better fast foodbr br update make difference microwave ceramic bowl tastes great however stars stands cos take plastic container put different bowl would think annie chuns would something especially since soup bowls made enviornmenatlly friendly biodegradable materials
136231,B0094Z2IU2,A1G1MBGO5VAVBT,rmtbigmouth,0,0,1,1350691200,Sweet but packaging was a REAL bummer!,"These jelly beans are my favorite. The problem was that little care was taken in packing. When the package arrived, I was so excited that I opened the package in the parking lot of my office. The inner packaging was broken and I wound up with nearly the full pound on the lot! Try Superior Nut thru Amazon instead; they packed them right and it arrived perfect!",jelly beans favorite problem little care taken packing package arrived excited opened package parking lot office inner packaging broken wound nearly full pound lot try superior nut thru amazon instead packed right arrived perfect
92403,B007TGDXMK,A1QK2R2GEVM1SH,MMB,1,1,4,1336608000,Good Coffee and Good for the Enviroment,"I like the convenience of my Krueg, but was not happy with those all plastic cups.  I also didn't want the mess of filling the cup that came with my machine.  I tried many brands...all purchased from Amazon.  San Francisco Bay Fogchaser arrived when I had house guests so we compared Fogchaser to some other brands.  First of all I was pleased to see instead of a plastic cup, it was in a little bag with a plastic ring....still plastc but much less.  But the important thing is we all liked the coffee better then the other brands.  I am on my second order.  I am trying to determine how much we use so I can place an automatic order.",like convenience krueg happy plastic cups also didnt want mess filling cup came machine tried many brandsall purchased amazon san francisco bay fogchaser arrived house guests compared fogchaser brands first pleased see instead plastic cup little bag plastic ringstill plastc much less important thing liked coffee better brands second order trying determine much use place automatic order
355730,B002QWP8H0,A1T4Z0W33N0E56,eb2k5,0,0,5,1330646400,my dogs go crazy for Greenies,My chihuahua and pomeranian get so excited when I bring out the teenie dental chews after their meal--I hope these are always in stock as I buy them frequently. It does seems to help reduce the tartar on their teeth and it's exceptionally high in protein unlike other treats.,chihuahua pomeranian get excited bring teenie dental chews meali hope always stock buy frequently seems help reduce tartar teeth exceptionally high protein unlike treats
289674,B001EQ4DXE,AMOUJN6032FJM,Oddyssey,0,0,5,1332115200,I drink water now,I drink water when I am at work and these little packets help! I hate the taste of plain water for some reason. But using these packets I drink plenty of water for the whole shift!,drink water work little packets help hate taste plain water reason using packets drink plenty water whole shift
392882,B003VXL0V6,A9HY20STY69X4,Parker Brinson,0,0,3,1337299200,Good but not perfect,"Good, but the Green Mountain reserve Sumatra is better by 1- 1 and a half stars. Sort of tastes a little stale.",good green mountain reserve sumatra better half stars sort tastes little stale
420765,B0002I0GUY,A39JF4NO5TYNNI,winner1322,0,2,1,1338076800,dog food,My dog will not touch this food. Very surprised because all reviews were positive. He will not eat it with chicken added or anything else. I am aware of a recall on some of the Wellness brand but this food was not included in the recall.,dog touch food surprised reviews positive eat chicken added anything else aware recall wellness brand food included recall
525924,B008ETHC28,A31L2TD8SQGFI9,N. Intriago,1,1,5,1344816000,Was a Great deal for quality cat food,I got lucky and found this deal on a brand my cat will eat in his incredibly finicky way so long as I don't feed him the same foods more than 3 weeks at a time.  I never knew a cat would desire such a variety and change as much as my Sammy does!  It was shipped quickly and received in 2 days.  This food is in a pate form much like the Fancy Feast Classic is which I have found to be better for my 2 cats as they eat more actual food and not just the gravy.,got lucky found deal brand cat eat incredibly finicky way long dont feed foods weeks time never knew cat would desire variety change much sammy shipped quickly received days food pate form much like fancy feast classic found better cats eat actual food gravy
397968,B000V17MLS,A1GMMOLVHXH13T,crafty,0,0,5,1314662400,Allergic Reaction,"Makes a nice meal with sauteed onions and frozen peas. Unfortunately, I'm allergic to chili peppers, so if you have a similar allergy, this product might not be for you.",makes nice meal sauteed onions frozen peas unfortunately im allergic chili peppers similar allergy product might
52711,B0017T2MWW,A1UWX4NRDWCRIM,"Kathy Thiel ""sock woman""",1,1,5,1282521600,Teas tea rocks,"We love Teas tea and they are expensive around here, when they are available.  Wonderful to have them shipped to our doorstep.  So far they are the only tea I have found available that is not sweetened and tastes just like tea, no weird after-taste or funny flavoring.  DELICIOUS.  Thank you for offering this tasty tea!!!",love teas tea expensive around available wonderful shipped doorstep far tea found available sweetened tastes like tea weird aftertaste funny flavoring delicious thank offering tasty tea
257086,B0001N48SG,A1N2URKQHOV6D7,"L. W. Spruill ""Bill""",0,0,5,1129852800,Green tea at its best,"This is a wonderful full flavored tea with no 'bite' that I've encountered with many other greens.  I've bought at least a dozen boxes, both to use and to give away.  Like the cereal commercial says ""Mikey likes it""",wonderful full flavored tea bite ive encountered many greens ive bought least dozen boxes use give away like cereal commercial says mikey likes
355371,B007PA33KM,A2H6YK4BZFGHA5,David L. Roberson,0,0,5,1313712000,2nd favorite all around coffee pod,Caribou makes a mean cup of coffee. It basically tastes like you just paid $2 for it. Medium flavor and I mix my coffee with heavy whipping cream. Good stuff.,caribou makes mean cup coffee basically tastes like paid medium flavor mix coffee heavy whipping cream good stuff
370438,B001EQ4H7G,A3ETVLNC55MW47,yayafay,0,0,5,1313107200,YUMMY!,"YUMMY.<br /><br />I have been drinking this cocoa mix for many years.  Because it is fat free and has low sugar content, I am able to include hot chocolate in my low-calorie food plan.  Recently, I have begun mixing it with a mixture of milk and chicory coffee, to make a delicious mocha drink.  It's a lot cheaper and better than a coffee house drink!  Ordering it in bulk from Amazon.com, makes it an even better bargain.",yummybr br drinking cocoa mix many years fat free low sugar content able include hot chocolate lowcalorie food plan recently begun mixing mixture milk chicory coffee make delicious mocha drink lot cheaper better coffee house drink ordering bulk amazoncom makes even better bargain
551675,B001P22K5U,AAM063RUI0OTH,MrQuincy,1,1,4,1339632000,"Good, but I liked the crunchy better","It seems strange because I've never been a ""crunchy"" kind of guy.<br /><br />This one is good. But I don't find myself wanting to spoon it morning, noon, and night, like the crunchy version.<br /><br />All and all, it's far better than the store bought brands so you can't really go wrong.",seems strange ive never crunchy kind guybr br one good dont find wanting spoon morning noon night like crunchy versionbr br far better store bought brands cant really go wrong
386541,B001E5DYTE,A1TPDU6DBY1R24,fred,2,2,5,1347840000,Probably the best between commercial ones,"I want to review this product because I think there are some misunderstanding on what you should expect from it. First thing: Illy is one of the most appreciated brands in Italy, between those you find in supermarket shelves. Definitely not THE BEST, since in my country you can easily have imported beans roasted and ground at the moment.<br />Second: It is NOT for use in auto dripping machines. The type of grinding is too thin. American coffee is made with coarse grind. This is to be used with espresso machines, or ""caffettiera"", amongst which Bialetti is the best brand, or pressure steam machines, those you find at the coffe shops.<br />Third: to all of you who say ""it's bitter"": just put sugar in it, in Italy we put sugar in espresso. If you don't use sugar it is SUPPOSED to be bitter. To all of you who say it doesn't give you the ""caffeine shot"": that's not what espresso is for. If you need caffeine and need to wake up drink one of those energy drinks you can find at every store across the USA. Or just take some day off, sleep more and work less, like we do in Italy. Espresso is something small and enjoyable that makes your life a little better. Therefore it has to be good. It's part of our culture to enjoy the small things and try to live happier.",want review product think misunderstanding expect first thing illy one appreciated brands italy find supermarket shelves definitely best since country easily imported beans roasted ground momentbr second use auto dripping machines type grinding thin american coffee made coarse grind used espresso machines caffettiera amongst bialetti best brand pressure steam machines find coffe shopsbr third say bitter put sugar italy put sugar espresso dont use sugar supposed bitter say doesnt give caffeine shot thats espresso need caffeine need wake drink one energy drinks find every store across usa take day sleep work less like italy espresso something small enjoyable makes life little better therefore good part culture enjoy small things try live happier
15334,B004AFODLI,ATKVHZUVRMIUR,jen flynn,2,2,5,1339027200,Great Pancakes,I go through stages where i seek out different alternatives to regular mass market products and look instead for artisinal or just somewhat unorthodox alternatives.  sometimes it works out and other times i end up with a cabinet full of stuff that noone in the house will touch.<br /><br />this time it worked great.<br /><br />this mix is an excellent change from the standard big brand pancake mixes (haven't used it for waffles).  the flapjacks have an excellent consistency and taste great.  i've actually noticed the whole family uses less syrup with this mix than our old stand by which produced pancakes that weren't much more than syrup delivery vehicles.  the cakes are moist and delicious.,go stages seek different alternatives regular mass market products look instead artisinal somewhat unorthodox alternatives sometimes works times end cabinet full stuff noone house touchbr br time worked greatbr br mix excellent change standard big brand pancake mixes havent used waffles flapjacks excellent consistency taste great ive actually noticed whole family uses less syrup mix old stand produced pancakes werent much syrup delivery vehicles cakes moist delicious
35642,B005AO13NE,A3VBXOGIQSIPTF,Seniorwolf,0,0,5,1335139200,Sugar free root beer.,This candy is the best. Being sugar free I find the taste to be as close to ones loaded with sugar. Wonderful item for a diabetic The barrel last a long time and well worth the money. I will be ordering more.  Just received my second order of this item. It is as good as the first. So i will be ordering many more packages.,candy best sugar free find taste close ones loaded sugar wonderful item diabetic barrel last long time well worth money ordering received second order item good first ordering many packages
127619,B004DJD0DS,A3933AFJ7TDKSR,NYC,2,2,3,1348531200,Not as good as DoMatcha,"This is an acceptable premium matcha tea.  But if you are looking for the best that Amazon has to offier, this does NOT compare to the DoMatcha 1st harvest organic matcha.  I tried DoMatcha and loved it, and I only strayed based on  the price...this IS a lot less and the reviews seems good enough.  Specifically: It IS about as green as DoMatcha (but  not quite) and decently smooth tasting, just not as ""bright"" as the DoMatcha 1st harvest.  I do not like the way it is packaged...as once you open it, it is loose in the tin (versus in a foil pouch), so you are going to lose some powder each time you make it just from opening the container. So even though it is cheaper, and you get a small fraction more, you are technically wasting some of the tea.  The tea, also doesn't blend easily with my traditional method of making a paste, then adding milk (I use almond milk) and hot water (not too hot!) and frothing it with the bamboo whisk along the way in stages.  Others have talked about having to sift their matcha, and this particular tea would seem to benefit from sifting, but who has time for that if it isn't necessary?  I have been making a small pitcher of this tea each morning and there is always sediment at the bottom of the pitcher and my cup and I did not experience this with DoMatcha.  So, if you do choose to buy this tea, you will not be unhappy, but you will be happier with DoMatcha 1st harvest organic.  I am going to try the 2nd harvest organic DoMatcha and see if that comes close enough to matching the 1st harvest. If so, that will be an even better buy, dollar for dollar..wait for more reviews.",acceptable premium matcha tea looking best amazon offier compare domatcha st harvest organic matcha tried domatcha loved strayed based pricethis lot less reviews seems good enough specifically green domatcha quite decently smooth tasting bright domatcha st harvest like way packagedas open loose tin versus foil pouch going lose powder time make opening container even though cheaper get small fraction technically wasting tea tea also doesnt blend easily traditional method making paste adding milk use almond milk hot water hot frothing bamboo whisk along way stages others talked sift matcha particular tea would seem benefit sifting time isnt necessary making small pitcher tea morning always sediment bottom pitcher cup experience domatcha choose buy tea unhappy happier domatcha st harvest organic going try nd harvest organic domatcha see comes close enough matching st harvest even better buy dollar dollarwait reviews
345490,B00451SD4U,A3D5XIZRGBMESI,MamaWitch,2,2,5,1303516800,One of my favorites,"This is one of my favorite coffees. I used to buy it ground in bags locally but they stopped carrying it. It's smooth, light and not bitter at all. Beautiful caramel/nutty undertones give it a very nice after taste. I just wish this wasn't as expensive. I've recently been hooked on Tully's Kona Blend because I can get it locally at reasonable prices.",one favorite coffees used buy ground bags locally stopped carrying smooth light bitter beautiful caramelnutty undertones give nice taste wish wasnt expensive ive recently hooked tullys kona blend get locally reasonable prices
365549,B000CQG89Y,A1TLMEPP9NGS7Z,Rex A. Miller,0,0,4,1332547200,quite good,"I like this tea a lot.  We buy it in bulk.  I have found that you shouldn't leave the bag in the water too long; it acquires and odd taste then.  Otherwise it is flavorful and helps to clear out the phlegm.  Licorice is a natural expectorant.  I also use another product called: ""Sanderson's Throat Specific Mixture"" to help clear my throat.  It is an amazing product.",like tea lot buy bulk found shouldnt leave bag water long acquires odd taste otherwise flavorful helps clear phlegm licorice natural expectorant also use another product called sandersons throat specific mixture help clear throat amazing product
468439,B002ZJMRTQ,A2I9PB98HCC8C9,J. Kirkland,0,2,4,1179446400,Good product but not fresh,"These arrived in the middle of May and they have an expiration date of the first week of July. This means I have to eat a lot of these in the next few weeks! Just beware if you're planning on stocking up for the future...the future will get here very soon with these!<br /><br />It's also interesting that the box inside the Amazon box says ""For internal use only"". I'm not sure what that's about!",arrived middle may expiration date first week july means eat lot next weeks beware youre planning stocking futurethe future get soon thesebr br also interesting box inside amazon box says internal use im sure thats
13970,B000793XK8,A2N96A168YW2C3,Kate H,2,3,5,1290816000,By far the best truffle oil available,"I've read a whole lot of reviews for the various different brands of truffle oil, a number of which suggest that there is no way of infusing truffle flavor into the oil, and that all are full of chemicals.  Well, I can't comment knowledgeably on that, but I can say that the Bartolini brand is by far the best that we have tried, and tastes and smells strongly of truffle.  We use this primarily as a finishing oil, on risotto and scrambled eggs, where the quality of the underlying oil is critical, and have been really happy with the Bartolini oil.  I first used this product when living in London, and had friends bring some out for me when I hadn't been able to find a good alternative in the US, so am delighted to find this on Amazon.<br /><br />The oil is a bright yellow, and the base oil smells like a good quality extra virgin oil.  Each bottle at least has a small piece of truffle in the bottom, lending some support at least to the idea that the oil is infused.  If there is artificial flavor added, as some reviewers have suggested there has to be, then all I can say is that the resulting taste certainly doesn't have a chemical, or artificial taint, unlike some other brands we have tried.<br /><br />In particular, we have also used the Tourangelle brand, available in a tin from Amazon and Whole Foods, which is absolutely ghastly, and the quality of the oil used for that brand is appalling.  The end product is pale, tasteless and almost without any aroma, let alone that of truffles.  The presentation in a tin is unattractive and also lends the oil a somewhat metallic taint...just a generally awful product.  I guess they realize that the product looks so bad that if they put it in glass they'd never sell any of it.  Perhaps they think people are going to use it as a cooking, rather than a finishing oil, which is completely inappropriate....you could hope that heating it may burn off the dreadful chemical taint!<br /><br />So, if you're looking for a good option, that looks and smells good on the food, and at least gives the impression that it is a natural oil, I don't think you can go past this product.",ive read whole lot reviews various different brands truffle oil number suggest way infusing truffle flavor oil full chemicals well cant comment knowledgeably say bartolini brand far best tried tastes smells strongly truffle use primarily finishing oil risotto scrambled eggs quality underlying oil critical really happy bartolini oil first used product living london friends bring hadnt able find good alternative us delighted find amazonbr br oil bright yellow base oil smells like good quality extra virgin oil bottle least small piece truffle bottom lending support least idea oil infused artificial flavor added reviewers suggested say resulting taste certainly doesnt chemical artificial taint unlike brands triedbr br particular also used tourangelle brand available tin amazon whole foods absolutely ghastly quality oil used brand appalling end product pale tasteless almost without aroma let alone truffles presentation tin unattractive also lends oil somewhat metallic taintjust generally awful product guess realize product looks bad put glass theyd never sell perhaps think people going use cooking rather finishing oil completely inappropriateyou could hope heating may burn dreadful chemical taintbr br youre looking good option looks smells good food least gives impression natural oil dont think go past product
38151,B00416HHBY,ADZVWAYD69MFC,"Captain ""captain""",0,0,5,1350864000,Great candy- chocolate and mint,"this is a wonderful candy, any time of year. Cool mint, creamy white chocolate. Individually wrapped, one big bag has like 28 pieces. Sadly, when I open a bag, I usually eat about half of it. :/ No wheat ingredients listed, but not listed as gluten free.",wonderful candy time year cool mint creamy white chocolate individually wrapped one big bag like pieces sadly open bag usually eat half wheat ingredients listed listed gluten free
316218,B00181USCU,A22420ZYHSS6JW,mary ann price,0,0,4,1324684800,coffee,"Pears coffees are wonderful, ground and bean. When I had a store, I had sold in my antiques shop, too. Great Product.",pears coffees wonderful ground bean store sold antiques shop great product
357077,B000WFRQQ4,A3MVU8X8EC9VRT,brian0918,1,1,3,1298073600,None of our cats would touch it,"We have been transitioning our 4 cats over from the crap Purina makes to Wellness, and for most of the flavors, they love it. They like it much better than Friskies. Yesterday was the first time we tried the Salmon and Trout flavor, and absolutely none of them would touch it. They left it in their dishes all day and went hungry.<br /><br />I'll still give it 3 stars, because overall Wellness is better than anything else out there. Just be sure to test out the different flavors on your cats before committing to any bulk orders.",transitioning cats crap purina makes wellness flavors love like much better friskies yesterday first time tried salmon trout flavor absolutely none would touch left dishes day went hungrybr br ill still give stars overall wellness better anything else sure test different flavors cats committing bulk orders
78610,B00472I5A4,A2SYKMR242D0X6,Summer,1,2,5,1292544000,Best unsalted chips,These are the best unsalted chips around and we have tried many.  They have the best potato flavor.  They came when you said they would.,best unsalted chips around tried many best potato flavor came said would
61314,B000FA38ZE,A1YAMGOA0DMLQA,Jay D. Anderson,4,15,1,1243641600,Shows no Trans Fats but there are... watch out!,"I wouldn't feed this to a pet.  Though the nutritional info shows '0 Trans Fats' the ingredients list shows ""Partially Hydrogenated"" oils... that is Trans Fats.  Basically, natural oils that have been modified by attaching two hydrogen molecules where they don't occur in nature.  The end result... the oil is solid a room temperature and creates a crispier product.  The impact to your health is that your system thinks it is oil (fat) and lets it into your blood stream where it is handled like a plastic.  You system doesn't know what to do with it and it is plastered on the walls of your arteries where it stays for a long long time.  Folks... if you care about Type 2 diabetes, cholesterol problems, altheimers disease... maybe more.  Keep these Trans Fats away from yourself and loved ones.  Also this material is hidden in names like ""shortening"" and ""margarine"".  Don't buy this... find a wafer that is safe.",wouldnt feed pet though nutritional info shows trans fats ingredients list shows partially hydrogenated oils trans fats basically natural oils modified attaching two hydrogen molecules dont occur nature end result oil solid room temperature creates crispier product impact health system thinks oil fat lets blood stream handled like plastic system doesnt know plastered walls arteries stays long long time folks care type diabetes cholesterol problems altheimers disease maybe keep trans fats away loved ones also material hidden names like shortening margarine dont buy find wafer safe
56154,B001E6GFPI,A2JLTEPD2JKLNS,MoxieMozo,0,0,4,1206835200,Pretty good!,"I've always loved the original Keebler Club Crackers, and these taste almost as good, but not as ""buttery"". They arrived in good condition (ie, not much breakage, unlike another brand of crackers that arrived in the same box, which were mostly DOA.) If you like the original, you'll probably like these if you're looking for a wholegrain substitute for the original.",ive always loved original keebler club crackers taste almost good buttery arrived good condition ie much breakage unlike another brand crackers arrived box mostly doa like original youll probably like youre looking wholegrain substitute original
461627,B000F9XBBQ,AAMLZ2OU6WMON,x RadicalAura x,0,3,5,1300492800,The Perfect Munchy,"You'll want to consume these weaving wonders right after you take a massive hit from your bong, you won't regret it.",youll want consume weaving wonders right take massive hit bong wont regret
40711,B0013LVMKW,ASFN2RAM4ZJPT,Shopper,0,0,5,1332892800,GREAT GF food,"I love these granola bars. I loved the granola cereal so I decided to try the bars and they are good, too. They are easy to take along and eat on the go when the cereal just isn't an option.",love granola bars loved granola cereal decided try bars good easy take along eat go cereal isnt option
453058,B003D4MYLS,A13HRSMJ5TOWEZ,IrishFire,1,1,2,1332288000,Bitter and Astringent,"I love most of Stash's green teas.  LOVE them.  Most of them are grassy and flavorful but lack the bitterness of many other brands of green.<br /><br />This is the exception.  Blech!  It is incredibly astringent, something even more common in Jasmine greens than in a straight green.  I recommend trying it from a grocery store before committing to a large Amazon purchase unless you happen to like bitter tea.  That sounds absurd to me, but I do have friends who prefer their tea with a bitter bite.<br /><br />The <a href=""http://www.amazon.com/gp/product/B002P9D3GC"">Yamamotoyama Jasmine Tea Bag</a> (which stash also sells, but I couldn't find it here) is flavorful but retains the mild, non-bitter green flavor I've come to know and love.",love stashs green teas love grassy flavorful lack bitterness many brands greenbr br exception blech incredibly astringent something even common jasmine greens straight green recommend trying grocery store committing large amazon purchase unless happen like bitter tea sounds absurd friends prefer tea bitter bitebr br hrefhttpwwwamazoncomgpproductbpdgcyamamotoyama jasmine tea baga stash also sells couldnt find flavorful retains mild nonbitter green flavor ive come know love
529859,B00028HN5A,A2RSFXE9KFN2C5,Alexandra Szarkowski,2,2,5,1302998400,An excellent choice,"Since I learned what an excellent tea this steeps, I've been delighted by the painless new way to subdue excitable houseguests, burdensome blood relatives, and overzealous Girl Scouts (not so for all door-to-door salesmen, as the Mormons I've tried this on have promptly but politely refused).  As far as my cat Klaus is concerned, he, like me, is just relieved no longer to have to wait for shipments of the ""medicinal"" stuff from our friends in post-Totalitarian Eastern Bloc countries, where you can get it without the fancy packaging for just a few zloty (and far more potent).  Regardless, it has done the inconquerable task of keeping Klaus's anxiety to a manageable level, and I am enjoying it with two lumps and just a splash of almond milk.  Cheers.",since learned excellent tea steeps ive delighted painless new way subdue excitable houseguests burdensome blood relatives overzealous girl scouts doortodoor salesmen mormons ive tried promptly politely refused far cat klaus concerned like relieved longer wait shipments medicinal stuff friends posttotalitarian eastern bloc countries get without fancy packaging zloty far potent regardless done inconquerable task keeping klauss anxiety manageable level enjoying two lumps splash almond milk cheers
162108,B002CENRLG,A39VSO5E49JF5Z,Ms. Jackie,0,0,5,1286668800,Awesome,"I bought one because most of the fat free low/no carb products aren't that tasteful. I was very wrong about this item. After eating the noodles, I'm hooked. I would highly recommend this item.",bought one fat free lowno carb products arent tasteful wrong item eating noodles im hooked would highly recommend item
450628,B0007CTTB2,A1WHW7I7210M7E,"Marlena Stinebaugh ""Emmy""",1,1,5,1179273600,8 in 1 kookamunga,I've tried every type of cat nip on my cat's and none compare to Kookamunga. It's the best of the best with no comparison.,ive tried every type cat nip cats none compare kookamunga best best comparison
178864,B002MO765O,A3KXBA4STVHRBU,Rohan D. Bhansali,3,3,5,1288051200,Great alternative to Healthy Cheats,"I used to use Healthy Cheats liquid sucralose - the one that came with an eye dropper. I thought that was fantastic in coffee and cooking but it seems to have been discontinued.  As an alternative, I tried Sweetzfree but I found it too concentrated and I had a hard time getting the correct amount out of the small bottle.  I have using the EZ-Sweetz for 2 months and it's been perfect. The drops come out slowly enough to be precise, the nozzle doesn't clog, and it's not so concentrated as to oversweeten everything with a single drop.  It works well in  drinks as well as cooking. I will update this review once I try it in baking.",used use healthy cheats liquid sucralose one came eye dropper thought fantastic coffee cooking seems discontinued alternative tried sweetzfree found concentrated hard time getting correct amount small bottle using ezsweetz months perfect drops come slowly enough precise nozzle doesnt clog concentrated oversweeten everything single drop works well drinks well cooking update review try baking
199002,B000OQ2DJQ,A3GF6WXRV7YKQ7,nem,9,9,3,1278374400,"Worked on leg cramps, no effect on sleep","Since starting this powder about 6 weeks ago, I haven't noticed any effect on my sleep, but the number of times I have been woken up by leg cramps (a.k.a. charley horses) has diminished considerably. (I'm pregnant, so both sleep disturbances and leg cramps are common.) As to the taste, the powder mixed with water is not unpleasant and doesn't have much of a taste. I prefer to mix it with water, lemon juice, and pomegranate juice -- it's delicious!",since starting powder weeks ago havent noticed effect sleep number times woken leg cramps aka charley horses diminished considerably im pregnant sleep disturbances leg cramps common taste powder mixed water unpleasant doesnt much taste prefer mix water lemon juice pomegranate juice delicious
449713,B001D0GVAO,AA22G1EHH6WXB,Rhonda McDonald,0,0,5,1319587200,Good coffee,"We switched to decaf a couple of months ago and Emeril's Jazzed Up Decaf is one of the best we have tasted. Works well in our Keurig, have not had any duds. Love the price as well, one of the more affordable choices on Amazon for the quantity that you receive.",switched decaf couple months ago emerils jazzed decaf one best tasted works well keurig duds love price well one affordable choices amazon quantity receive
35261,B005V375TU,A2R7CAUA6Y0ILO,Dog Lover,1,1,5,1307664000,This product gets five barks!,"My dog loved this worthwhile dog game!<br />There is three ways to set it up so the dog doesn't get bored of it.<br />Some are easy, but others are hard, allowing her to build confidence and get better at it before moving onto a harder version of the game.<br />I'd feel bad my dog was bored when I'd be busy, but now I can feel good knowing she's occupied when I'm away from home.<br />Great to set up and then leave the house so my dog doesn't try to run out the door to follow me since shes so busy figuring out the game.<br />It's so much fun and laughter to watch the dog and you feel proud when she figures out how to get the treats!<br />Put any treats inside, even peanut butter!<br />Can help with separation anxiety and excessive chewing.<br />Just think if you were home alone, you'd be bored, so think about how your dog feels when you're away, and get him this game!",dog loved worthwhile dog gamebr three ways set dog doesnt get bored itbr easy others hard allowing build confidence get better moving onto harder version gamebr id feel bad dog bored id busy feel good knowing shes occupied im away homebr great set leave house dog doesnt try run door follow since shes busy figuring gamebr much fun laughter watch dog feel proud figures get treatsbr put treats inside even peanut butterbr help separation anxiety excessive chewingbr think home alone youd bored think dog feels youre away get game
